87Rb/86Sr,87Sr/86Sr,Sr ppm,147Sm/144Nd,143Nd/144Nd,206Pb/204Pb,207Pb/204Pb,208Pb/204Pb,176Lu/177Hf,176Hf/177Hf,187Re/188Os,187Os/188Os,Unnamed: 17,142Nd/144Nd
0.1505,0.705219,11.89,0.12349,0.512039,14.075251768516246,12.040143296764862,29.47134287291681,0.02327107450980392,0.2832497190476191,22.468106755050503,0.2402630303030303,0.1875325,1.138411
0.1642,0.705526,10.2,0.16791,0.512443,14.075251768516246,12.040143296764862,29.47134287291681,0.02327107450980392,0.2832497190476191,22.468106755050503,0.2402630303030303,0.1875325,1.138411
0.1838,0.705773,8.058,0.09736,0.511791,14.075251768516246,12.040143296764862,29.47134287291681,0.02327107450980392,0.2832497190476191,22.468106755050503,0.2402630303030303,0.1875325,1.138411
0.16812497685185185,0.5818690936030447,21.476846954758685,0.1552,0.42931613187148177,14.075251768516246,12.040143296764862,29.47134287291681,0.02327107450980392,0.2832497190476191,22.468106755050503,0.2402630303030303,0.1875325,1.138411
0.16812497685185185,0.5818690936030447,21.476846954758685,0.123,0.512723,14.075251768516246,12.040143296764862,29.47134287291681,0.02327107450980392,0.2832497190476191,22.468106755050503,0.2402630303030303,0.1875325,1.138411
0.16812497685185185,0.5818690936030447,21.476846954758685,0.33916483996302554,0.42931613187148177,14.075251768516246,12.040143296764862,29.47134287291681,0.02327107450980392,0.2832497190476191,0.12217,1.591,0.1875325,1.138411
0.16812497685185185,0.5818690936030447,21.476846954758685,0.33916483996302554,0.42931613187148177,14.075251768516246,12.040143296764862,29.47134287291681,0.02327107450980392,0.2832497190476191,0.12031,1.688,0.1875325,1.138411
0.16812497685185185,0.5818690936030447,21.476846954758685,0.33916483996302554,0.42931613187148177,14.075251768516246,12.040143296764862,29.47134287291681,0.02327107450980392,0.2832497190476191,0.12223,0.994,0.1875325,1.138411
0.16812497685185185,0.5818690936030447,21.476846954758685,0.33916483996302554,0.42931613187148177,14.075251768516246,12.040143296764862,29.47134287291681,0.02327107450980392,0.2832497190476191,0.12342,0.527,0.1875325,1.138411
0.16812497685185185,0.5818690936030447,21.476846954758685,0.33916483996302554,0.42931613187148177,11.555,11.1921,30.6448,0.02327107450980392,0.2832497190476191,22.468106755050503,0.2402630303030303,0.1875325,1.138411
0.16812497685185185,0.5818690936030447,21.476846954758685,0.33916483996302554,0.42931613187148177,15.1769,13.577,35.4124,0.02327107450980392,0.2832497190476191,22.468106755050503,0.2402630303030303,0.1875325,1.138411
0.16812497685185185,0.5818690936030447,21.476846954758685,0.33916483996302554,0.42931613187148177,13.3222,12.3416,33.6047,0.02327107450980392,0.2832497190476191,22.468106755050503,0.2402630303030303,0.1875325,1.138411
0.16812497685185185,0.5818690936030447,21.476846954758685,0.33916483996302554,0.42931613187148177,13.4005,12.3849,33.6505,0.02327107450980392,0.2832497190476191,22.468106755050503,0.2402630303030303,0.1875325,1.138411
0.16616666666666666,0.7055060000000001,10.049333333333333,0.133392,0.512091,13.36135,12.36325,33.6276,0.02327107450980392,0.2832497190476191,0.12203249999999999,1.2,0.1875325,1.138411
0.16812497685185185,0.00022661126773983653,1.5680308953872395,0.33916483996302554,0.0002687055389579129,0.8521213385167371,0.5523683332302419,1.406229716495693,0.02327107450980392,0.2832497190476191,22.468106755050503,0.2402630303030303,0.1875325,1.138411
0.16812497685185185,0.5818690936030447,21.476846954758685,0.33916483996302554,0.42931613187148177,14.075251768516246,12.040143296764862,29.47134287291681,0.02327107450980392,0.2832497190476191,22.468106755050503,0.2402630303030303,0.1875325,1.138411
0.16812497685185185,0.5818690936030447,21.476846954758685,0.33916483996302554,0.42931613187148177,11.1633,11.4666,31.14,0.02327107450980392,0.2832497190476191,22.468106755050503,0.2402630303030303,0.1875325,1.138411
0.16812497685185185,0.5818690936030447,21.476846954758685,0.33916483996302554,0.42931613187148177,11.4946,11.638,31.521,0.02327107450980392,0.2832497190476191,22.468106755050503,0.2402630303030303,0.1875325,1.138411
0.0363,0.701532,41.3,0.5031,0.514898,14.075251768516246,12.040143296764862,29.47134287291681,0.02327107450980392,0.2832497190476191,22.468106755050503,0.2402630303030303,0.1875325,1.138452
0.0402,0.701481,49.8,0.33916483996302554,0.514824,14.075251768516246,12.040143296764862,29.47134287291681,0.02327107450980392,0.2832497190476191,22.468106755050503,0.2402630303030303,0.1875325,1.138374
0.0135,0.701626,21.476846954758685,0.4834,0.514847,14.075251768516246,12.040143296764862,29.47134287291681,0.02327107450980392,0.2832497190476191,22.468106755050503,0.2402630303030303,0.1875325,1.138436
0.16812497685185185,0.5818690936030447,21.476846954758685,0.183,0.511872,14.075251768516246,12.040143296764862,29.47134287291681,0.02327107450980392,0.2832497190476191,22.468106755050503,0.2402630303030303,0.1875325,1.138411
0.195,0.702272,27.2,0.4905,0.514834,14.075251768516246,12.040143296764862,29.47134287291681,0.02327107450980392,0.2832497190476191,22.468106755050503,0.2402630303030303,0.1875325,1.138382
0.16812497685185185,0.5818690936030447,21.476846954758685,0.33916483996302554,0.42931613187148177,14.075251768516246,12.040143296764862,29.47134287291681,0.01915,0.283897,22.468106755050503,0.2402630303030303,0.1875325,1.138411
0.16812497685185185,0.5818690936030447,21.476846954758685,0.33916483996302554,0.42931613187148177,14.075251768516246,12.040143296764862,29.47134287291681,0.01745,0.283775,22.468106755050503,0.2402630303030303,0.1875325,1.138411
